campaign_id,Campaign Name,audience_segment_a,audience_segment_b,Name from,Sending date,Daily revenue,Subject,Sent,Non delivered,Hard bounces,Soft bounces,Non delivered rate,Delivered,Total opens,Opens,Trackable open rate,Apple MPP Opens,Total clicked,Clicked,Click rate,Click-to-Open rate,Unsubscribed,Unsubscription rate,Delivered rate,Hard Bounces rate,Soft Bounces rate,Complaints,Complaints rate,Audience Segment A IDs,Audience Segment B IDs
1989,Best New Spins (Apr25) (Batched),"YFS 2 week,194","94,208",Your Freebie Style,2025-10-23,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your 100 Free Spins + No Deposit Offer Awaits!",13441,5,1,4,0.0004,13436,2729,1995,0.1639999999999999,1273,144,116,0.0086,0.0581,30,0.0022,0.9996,0.0001,0.0003,1,0.0001,[194],"[94, 208]"
1972,SB Digital - Captain Free Spins (HTML) (Cascade),97,"94,185,216",120 Spins Via Your Freebie Style,2025-10-24,570.0,"contact.FIRSTNAME | default : ""Hey "" }} 120 Free Spins!",36853,13,6,7,0.0004,36840,5570,4280,0.1307,4102,306,219,0.0059,0.0512,109,0.003,0.9996,0.0002,0.0002,2,0.0001,[97],"[94, 185, 216]"
1973,Little Star Media - Super Free Bingo (April25) (Casacde),97,"94,183,138",Your Freebie Style,2025-10-24,0.0,"contact.FIRSTNAME | default : ""Hey ""}} here’s your 10 free spins!",37776,49,38,11,0.0013,37727,5539,4251,0.1267,4180,413,288,0.0076,0.0677,57,0.0015,0.9987,0.001,0.0003,1,0.0,[97],"[94, 183, 138]"
1990,ForYouPromo (FRST Media) - Nike (Apr25) (Batched),97,"89,206",Test Nike Products Via Your Freebie Style,2025-10-24,0.0,"contact.FIRSTNAME | default : ""Hey "" }} Nike product tester wanted",32918,11,0,11,0.0003,32907,5618,4112,0.1455,4643,924,686,0.0208,0.1668,73,0.0022,0.9997,0.0,0.0003,0,0.0,[97],"[89, 206]"
1991,Veneficus - Pick My Postcode (Batched),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,","98,132",Postcode Winner At Your Freebie Style,2025-10-24,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",26133,11,2,9,0.0004,26122,2352,1891,0.0808,2712,531,446,0.0171,0.2359,79,0.003,0.9996,0.0001,0.0003,2,0.0001,[],"[98, 132]"
1992,Magnetise - Omaze House Draw (Oct25),200,Unknown,Omaze Via Your Freebie Style,2025-10-24,0.0,contact.FIRSTNAME | default : 'Hello' }} You Could Win This £4m House – Enter Before 26th October,6043,3,0,3,0.0005,6040,1927,1341,0.2602,887,200,158,0.0262,0.1177999999999999,9,0.0015,0.9995,0.0,0.0005,0,0.0,[200],[]
1993,Magnetise - Prize Genie (batched),194,"98,201",Tax Free Cash Via Your Freebie Style,2025-10-25,606.06,contact.FIRSTNAME | default : 'Hello' }} £1000 in tax-free cash up grabs,9384,36,0,36,0.0038,9348,2571,1813,0.2271,1366,127,89,0.0095,0.0491,12,0.0013,0.9962,0.0,0.0038,1,0.0001,[194],"[98, 201]"
1994,Better Collective - Free Spins King (Batched),"92,171,194","94,212",Your Freebie Style,2025-10-25,0.0,"contact.FIRSTNAME | default : """" }} 🎰 Up to 150 Free Spins Are Waiting: Claim Your Deals!",10123,2,0,2,0.0002,10121,2883,2140,0.2357999999999999,1047,84,69,0.0068,0.0322,29,0.0029,0.9998,0.0,0.0002,0,0.0,"[92, 171, 194]","[94, 212]"
1996,YouSweep - Tesco (Sep25),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,",177,100 Tesco Via Your Freebie Style,2025-10-25,0.0,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,28076,19,0,19,0.0007,28057,6255,4368,0.1810999999999999,3933,1524,1046,0.0373,0.2395,83,0.003,0.9993,0.0,0.0007,2,0.0001,[],[177]
2000,Adstart Media - ALDI (Jul25) (batched),217,151,250 Aldi Via Your Freebie Style,2025-10-25,0.0,contact.FIRSTNAME }} Your ALDI Gift Card Entry Needs Confirmation,13712,12,2,10,0.0009,13700,3993,2755,0.2289999999999999,1672,673,484,0.0353,0.1757,18,0.0013,0.9991,0.0001,0.0007,0,0.0,[217],[151]
1995,Gaming Redirect (Sep25) (batched),"YFS active,172",94,Bonus Found Via Your Freebie Style,2025-10-26,612.45,contact.FIRSTNAME }} 🔔 claim a welcome bonus,22789,59,0,59,0.0026,22730,5593,4155,0.2132,3238,814,572,0.0252,0.1377,48,0.0021,0.9974,0.0,0.0026,0,0.0,[172],[94]
1997,FreeClub £25 ASDA (Aug25) (SUBT Excl),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,","89,182",25 Asda Via Your Freebie Style,2025-10-26,0.0,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,21269,7,3,4,0.0003,21262,4832,3511,0.1926,3028,1107,751,0.0353,0.2139,43,0.002,0.9997,0.0001,0.0002,1,0.0,[],"[89, 182]"
2001,Adstart Media - iPhone 16 (July25) (Batched),217,146,Iphone 16 Via Your Freebie Style,2025-10-26,0.0,contact.FIRSTNAME }} Your iPhone 16 Entry Needs Confirmation,12551,13,0,13,0.001,12538,4151,2758,0.2504,1523,948,552,0.044,0.2001,24,0.0019,0.999,0.0,0.001,0,0.0,[217],[146]
1928,Gaming Redirect (Sep25) (cascade),180,"94,171",Bonus Found Via Your Freebie Style,2025-10-27,628.9,contact.FIRSTNAME }} It's time to claim a welcome bonus,70594,413,1,412,0.0059,70181,11703,8883,0.143,8049,901,657,0.0093999999999999,0.074,197,0.0028,0.9941,0.0,0.0058,5,0.0001,[180],"[94, 171]"
1998,ForYouPromo (FRST Media) - Test and Keep Milka samples (With Email PrePop),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,","144,89",Milka Samples Via Your Freebie Style,2025-10-27,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Your Milka Testing Kit is Waiting",26910,18,4,14,0.0007,26892,4961,3581,0.1548,3759,991,704,0.0262,0.1966,85,0.0032,0.9993,0.0001,0.0005,3,0.0001,[],"[144, 89]"
1999,Fluent - RewardsGiant £100 Cash (Oct25),150,"189,163",100 Cash Via Your Freebie Style,2025-10-27,0.0,contact.FIRSTNAME }} claim your £100 reward,18123,8,2,6,0.0004,18115,8401,6016,0.3729,1984,869,572,0.0316,0.0951,44,0.0024,0.9996,0.0001,0.0003,1,0.0001,[150],"[189, 163]"
2003,Gaming Redirect (Sep25) (batched),"YFS active,172",94,Bonus Found Via Your Freebie Style,2025-10-28,467.68,contact.FIRSTNAME }} 🔔 claim a welcome bonus,22959,19,1,18,0.0008,22940,6118,4458,0.2264999999999999,3260,793,569,0.0248,0.1276,82,0.0036,0.9992,0.0,0.0008,2,0.0001,[172],[94]
2004,Search professionals - squirl (July25),117,"98,145",3 Via Your Freebie Style,2025-10-28,484.16,"contact.FIRSTNAME | default : ""Hello"" }} Your £3 welcome bonus is waiting",19383,25,14,11,0.0013,19358,2278,1664,0.1014,2941,302,231,0.0118999999999999,0.1388,56,0.0029,0.9987,0.0007,0.0006,1,0.0001,[117],"[98, 145]"
2007,LoudingAds - Spin House,"92,171,194",94,Your Freebie Style,2025-10-29,0.0,"contact.FIRSTNAME | default : """" }} 🎰 30 free spins + 400% bonus",13269,3,0,3,0.0002,13266,3522,2576,0.2244,1788,166,70,0.0053,0.0272,23,0.0017,0.9998,0.0,0.0002,1,0.0001,"[92, 171, 194]",[94]
2015,Fluent - RewardsGiant £750 Xmas Cash (Oct25),96,163,750 Xmas Cash Via Your Freebie Style,2025-10-29,0.0,contact.FIRSTNAME }} Did you pay with cash recently? You might be able to earn £750!,35867,36,0,36,0.001,35831,9028,6547,0.2155,5457,1684,1284,0.0358,0.1961,105,0.0029,0.999,0.0,0.001,2,0.0001,[96],[163]
2020,Little Star Media - Super Free Slots (red design) (batched),"171,200","94,184",Your Freebie Style,2025-10-29,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",6590,1,1,0,0.0002,6589,1823,1256,0.2130999999999999,696,128,97,0.0147,0.0771999999999999,19,0.0029,0.9998,0.0002,0.0,0,0.0,"[171, 200]","[94, 184]"
2006,Veneficus - Pick My Postcode (Batched),161,132,Postcode Winner At Your Freebie Style,2025-10-30,505.82,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",37780,12,1,11,0.0003,37768,8433,6258,0.1956,5773,1357,1034,0.0274,0.1651999999999999,54,0.0014,0.9997,0.0,0.0003,1,0.0,[161],[132]
2019,FreeClub £50 B&M (Jul25),96,"157,182",50 B&M Via Your Freebie Style,2025-10-30,0.0,contact.FIRSTNAME | default : 'Hello'}} weekly £50 B&M Gift Card giveaway!,27840,12,1,11,0.0004,27828,5625,4157,0.1751,4088,890,656,0.0236,0.1578,56,0.002,0.9996,0.0,0.0004,2,0.0001,[96],"[157, 182]"
2021,Question Newsletter,",96,97,117,161,170",218,Freebie Alert Via Your Freebie Style,2025-10-30,0.0,"contact.FIRSTNAME | default : ""Hey "" }} Quick Response Needed: Choose your freebie!",34593,107,13,94,0.0031,34486,9348,7492,0.2452,3934,396,256,0.0074,0.0342,145,0.0042,0.9969,0.0004,0.0027,1,0.0,"[96, 97, 117, 161, 170]",[218]
1988,Sovendus - Free Vouchers - (Cascade),"97,161",176,2 Vouchers Available Via Your Freebie Style,2025-10-31,407.38,contact.FIRSTNAME }} A Special Thank You + 2 Free Vouchers Inside!,56949,39,2,38,0.0007,56910,15197,11200,0.2311,8445,2870,2222,0.039,0.1984,174,0.0031,0.9993,0.0,0.0007,2,0.0,"[97, 161]",[176]
2005,Win A Million (batched 5 days),193,Unknown,Become A Millionaire Via Your Freebie Style,2025-10-31,0.0,contact.FIRSTNAME }} Play from 50p for your chance to be a Millionaire,35782,17,0,17,0.0005,35765,7126,5390,0.1757,5090,288,211,0.0059,0.0391,66,0.0018,0.9995,0.0,0.0005,1,0.0,[193],[]
2023,HeyPiggy (Jul25 Creative) (New Redirect Link),"YFS Active,YFS 1 week,YFS 2 weeks,193","71,149",Paypal Cash Via Your Freebie Style,2025-10-31,0.0,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,36317,17,0,17,0.0005,36300,10288,7349,0.2284,4124,1470,1005,0.0277,0.1368,60,0.0017,0.9995,0.0,0.0005,3,0.0001,[193],"[71, 149]"
2024,Hatchster Ltd - Lotto Social (Batched Send),"YFS active,179,194,200",94,10 Millionaires Via Your Freebie Style,2025-10-31,0.0,"contact.FIRSTNAME | default : ""Hello"" }}HUGE Jackpot Tonight Get 10 Tickets for £1",16336,8,1,7,0.0005,16328,3342,2484,0.1773,2314,140,90,0.0055,0.0362,34,0.0021,0.9995,0.0001,0.0004,1,0.0001,"[179, 194, 200]",[94]
2029,Clickwork7 - Custard (May25) (Batched),150,"98,147,182",Get £2 Via Your Freebie Style,2025-11-01,438.92,"contact.FIRSTNAME | default : ""Hello"" }} Top pick: Claim your £2 bonus",17006,2,1,1,0.0001,17004,6894,5389,0.3571999999999999,1918,225,145,0.0085,0.0269,31,0.0018,0.9999,0.0001,0.0001,1,0.0001,[150],"[98, 147, 182]"
2030,YouSweep - Paypal,"YFS 1 week,YFS 2 weeks,193","71,187",Prepaid Paypal Via Your Freebie Style,2025-11-01,0.0,contact.FIRSTNAME }} Your £100 Paypal Card Entry Needs Confirmation,35929,15,1,14,0.0004,35914,10084,7261,0.2289,4188,1867,1186,0.033,0.1632999999999999,90,0.0025,0.9996,0.0,0.0004,3,0.0001,[193],"[71, 187]"
2031,ForYouPromo (FRST Media) - Nike (Apr25),97,"89,206",Free Nike Products Via Your Freebie Style,2025-11-02,486.59,"contact.FIRSTNAME | default : ""Hey "" }} Nike product tester wanted",29331,10,0,10,0.0003,29321,4489,3385,0.1352,4282,680,470,0.016,0.1388,81,0.0028,0.9997,0.0,0.0003,1,0.0,[97],"[89, 206]"
2032,Adstart Media - iPhone 16 (July25) (Batched),194,146,Iphone 16 Via Your Freebie Style,2025-11-02,0.0,contact.FIRSTNAME }} Your iPhone 16 Entry Needs Confirmation,9943,2,0,2,0.0002,9941,3955,2523,0.3005,1546,899,568,0.0571,0.2251,42,0.0042,0.9998,0.0,0.0002,1,0.0001,[194],[146]
2027,Best New Spins (Apr25) (Batched),"YFS active,YFS 1 week","94,208",Your Freebie Style,2025-11-03,551.56,"contact.FIRSTNAME | default : ""Hello"" }} Your 100 Free Spins + No Deposit Offer Awaits!",17792,4,2,2,0.0002,17788,3350,2561,0.1593,1710,158,109,0.0060999999999999,0.0426,34,0.0019,0.9998,0.0001,0.0001,1,0.0001,[],"[94, 208]"
2028,Fluent - RewardsGiant £750 Xmas Cash (Oct25),96,"163,221",Christmas Cash Via Your Freebie Style,2025-11-03,0.0,contact.FIRSTNAME }} Get £750 in Time for Christmas! 🎄,34581,24,0,24,0.0007,34557,5578,4162,0.1416,5156,608,493,0.0143,0.1185,65,0.0019,0.9993,0.0,0.0007,2,0.0001,[96],"[163, 221]"
2034,Little Star Media - Super Free Bingo (April25) (Batched),97,"94,183,138",Your Freebie Style,2025-11-03,0.0,"contact.FIRSTNAME | default : ""Hey ""}} here’s your 10 free spins!",19198,5,0,5,0.0003,19193,3365,2550,0.1478,1935,191,146,0.0076,0.0573,49,0.0026,0.9997,0.0,0.0003,0,0.0,[97],"[94, 183, 138]"
2035,LoudingAds - Spin House,"92,171,179,194",94,Your Freebie Style,2025-11-04,491.66,"contact.FIRSTNAME | default : """" }} 🎰 30 free spins + 400% bonus",15355,20,0,20,0.0013,15335,4668,3431,0.2568,1972,115,78,0.0051,0.0227,37,0.0024,0.9987,0.0,0.0013,3,0.0002,"[92, 171, 179, 194]",[94]
2036,FreeClub £25 ASDA (Aug25) (SUBT Excl),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,","89,182,199",25 Asda Via Your Freebie Style,2025-11-04,0.0,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,20852,10,1,9,0.0005,20842,4500,3244,0.1812,2935,859,656,0.0315,0.2022,50,0.0024,0.9995,0.0,0.0004,2,0.0001,[],"[89, 182, 199]"
2037,Win A Million,"YFS Active,",Unknown,Become A Millionaire Via Your Freebie Style,2025-11-04,0.0,contact.FIRSTNAME }} 5 chances to become a Millionaire each week,14735,8,0,8,0.0005,14727,3946,2880,0.2253,1943,254,181,0.0123,0.0628,28,0.0019,0.9995,0.0,0.0005,1,0.0001,[],[]
2025,Sovendus - Free Vouchers(Non Engaged) - (Cascade),219,Unknown,2 Vouchers Via Your Freebie Style,2025-11-05,650.4,contact.FIRSTNAME }} A Special Thank You + 2 Free Vouchers Inside!,19787,18,2,16,0.0009,19769,5150,4011,0.225,1945,416,336,0.017,0.0838,108,0.0055,0.9991,0.0001,0.0008,1,0.0001,[219],[]
2040,My Happy Street,97,207,Lucky Street At Your Freebie Style,2025-11-05,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Enter your postcode to get started",31766,16,0,16,0.0005,31750,6055,4377,0.1614,4638,608,424,0.0134,0.0969,82,0.0026,0.9995,0.0,0.0005,3,0.0001,[97],[207]
2041,Adstart Media - iPhone 16 (July25) (Batched),"YFS active,YFS 1 week,YFS 2 weeks,172","146,222",Iphone 16 Via Your Freebie Style,2025-11-05,0.0,contact.FIRSTNAME }} Your iPhone 16 Entry Needs Confirmation,19688,9,0,9,0.0005,19679,5890,3809,0.2259,2815,800,557,0.0283,0.1462,64,0.0033,0.9995,0.0,0.0005,4,0.0002,[172],"[146, 222]"
2008,Gaming Redirect (Sep25) (batched),193,"94,171",Bonus Found Via Your Freebie Style,2025-11-06,585.23,contact.FIRSTNAME }} 🔔 claim a welcome bonus,34441,56,0,56,0.0016,34385,6848,5265,0.1793,5016,557,415,0.0121,0.0788,68,0.002,0.9984,0.0,0.0016,3,0.0001,[193],"[94, 171]"
2054,YouSweep - Tesco (Sep25),"YFS 1 week,YFS 2 weeks,193",177,100 Tesco Via Your Freebie Style,2025-11-06,0.0,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,37649,39,3,36,0.001,37610,8174,5928,0.1843,5453,1418,976,0.026,0.1646,84,0.0022,0.999,0.0001,0.001,3,0.0001,[193],[177]
2058,SB Digital - Captain Free Spins (HTML) (Batch Send),194,"94,185",120 Spins Via Your Freebie Style,2025-11-06,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 120 Free Spins!",9792,0,0,0,0.0,9792,2209,1607,0.1935,1485,243,165,0.0169,0.1027,39,0.004,1.0,0.0,0.0,2,0.0002,[194],"[94, 185]"
1983,Crumb - Pet Tag,194,Unknown,Free Pet Tag Via Your Freebie Style,2025-11-07,428.72,contact.FIRSTNAME }} Free Smart Pet Tag! Only £3 delivery,10182,0,0,0,0.0,10182,2386,1753,0.203,1548,65,36,0.0034999999999999,0.0204999999999999,16,0.0016,1.0,0.0,0.0,1,0.0001,[194],[]
2055,FreeClub £25 ASDA (Aug25) (SUBT Excl),"YFS active,","182,199",25 Asda Via Your Freebie Style,2025-11-07,0.0,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,11409,2,0,2,0.0002,11407,3494,2407,0.2427,1488,605,425,0.0373,0.1766,9,0.0008,0.9998,0.0,0.0002,0,0.0,[],"[182, 199]"
2056,Fluent - RewardsGiant £750 Xmas Cash (Oct25),"YFS 1 week,YFS 2 weeks,172",163,Christmas Cash Via Your Freebie Style,2025-11-07,0.0,contact.FIRSTNAME }} Get £750 in Time for Christmas! 🎄,25546,25,2,23,0.001,25521,5765,4160,0.1921,3863,727,567,0.0222,0.1363,47,0.0018,0.999,0.0001,0.0009,5,0.0002,[172],[163]
2026,Sovendus - Free Vouchers(Engaged) - (Cascade),170,220,2 Vouchers Via Your Freebie Style,2025-11-08,489.75,contact.FIRSTNAME }} A Special Thank You + 2 Free Vouchers Inside!,43731,30,2,28,0.0007,43701,9192,6952,0.1873,6584,1172,927,0.0212,0.1333,92,0.0021,0.9993,0.0,0.0006,2,0.0,[170],[220]
2059,Adstart Media - ALDI (Jul25) (batched),175,"151,98",250 Aldi Via Your Freebie Style,2025-11-08,0.0,contact.FIRSTNAME }} Your ALDI Gift Card Entry Needs Confirmation,37956,18,1,17,0.0005,37938,6412,4634,0.144,5748,1247,849,0.0224,0.1832,77,0.002,0.9995,0.0,0.0004,4,0.0001,[175],"[151, 98]"
2065,FreeClub £50 B&M (Jul25),150,"182,157",50 B&M Via Your Freebie Style,2025-11-08,0.0,contact.FIRSTNAME | default : 'Hello'}} weekly £50 B&M Gift Card giveaway!,16595,7,0,7,0.0004,16588,9639,6909,0.4659,1758,975,664,0.04,0.0960999999999999,56,0.0034,0.9996,0.0,0.0004,2,0.0001,[150],"[182, 157]"
2060,HeyPiggy (Jul25 Creative),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,172","71,149",Paypal Cash Via Your Freebie Style,2025-11-09,418.61,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,27987,14,1,13,0.0005,27973,7789,5507,0.2218,3144,1171,815,0.0291,0.148,94,0.0034,0.9995,0.0,0.0005,4,0.0001,[172],"[71, 149]"
2022,Leadscale Labs - Survey Spotter (Mar25 creative),"YFS 1 week,YFS 2 weeks,193","98,130",Get Paid Via Your Freebie Style,2025-11-10,526.41,contact.FIRSTNAME }} choose a payment method,34837,18,2,16,0.0005,34819,5657,4252,0.1438,5248,674,503,0.0144,0.1183,61,0.0018,0.9995,0.0001,0.0005,2,0.0001,[193],"[98, 130]"
2061,Gaming Redirect (Sep25) (batched),223,94,New Bonus Found Via Your Freebie Style,2025-11-10,0.0,contact.FIRSTNAME }} 🔔 Check out what's new today...,30677,17,0,17,0.0006,30660,5866,4458,0.1701,4447,499,367,0.012,0.0823,48,0.0016,0.9994,0.0,0.0006,2,0.0001,[223],[94]
2062,Fluent - Christmas Reward Available (Batched),"YFS 1 week,YFS 2 weeks,193","189,163",2) Rewards Via Your Freebie Style,2025-11-11,437.5,contact.FIRSTNAME }} Choose your reward to get started,39255,20,2,18,0.0005,39235,9376,6893,0.206,5777,1175,860,0.0219,0.1248,104,0.0027,0.9995,0.0001,0.0005,2,0.0001,[193],"[189, 163]"
2066,ForYouPromo (FRST Media) - Test and Keep Milka samples (With Email PrePop),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,","144,89",Milka Samples Via Your Freebie Style,2025-11-11,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Your Milka Testing Kit is Waiting",25252,20,1,19,0.0008,25232,4885,3484,0.1607999999999999,3571,1053,720,0.0285,0.2067,70,0.0028,0.9992,0.0,0.0008,1,0.0,[],"[144, 89]"
2067,Hatchster Ltd - Lotto Social (Batched Send),"YFS active,179,194","94,205",Lotto Social Via Your Freebie Style,2025-11-11,0.0,"contact.FIRSTNAME | default : ""Hello"" }}Massive £95M EuroMillions Jackpot Plus 10 lines for £1",16438,7,0,7,0.0004,16431,3795,2701,0.1906,2263,207,130,0.0079,0.0481,47,0.0029,0.9996,0.0,0.0004,1,0.0001,"[179, 194]","[94, 205]"
2068,Search professionals - squirl (July25),150,98,Free £3 Via Your Freebie Style,2025-11-12,479.14,"contact.FIRSTNAME | default : ""Hello"" }} Your £3 welcome bonus is waiting",14668,3,0,3,0.0002,14665,5364,3932,0.2999,1552,433,309,0.0210999999999999,0.0786,43,0.0029,0.9998,0.0,0.0002,2,0.0001,[150],[98]
2069,YouSweep - Paypal,"YFS 1 week,YFS 2 weeks,193","71,187",Prepaid Paypal Via Your Freebie Style,2025-11-12,0.0,contact.FIRSTNAME }} Your £100 Paypal Card Entry Needs Confirmation,30556,22,2,20,0.0007,30534,8488,6013,0.2224,3500,1309,793,0.026,0.1319,99,0.0032,0.9993,0.0001,0.0007,1,0.0,[193],"[71, 187]"
2070,XL Win - Kinder chocolate,"YFS 4 week,YFS 2 weeks,213",210,Kinder Tester Via Your Freebie Style,2025-11-13,431.14,"contact.FIRSTNAME | default : ""Hey "" }} - Taste Test Kinder Chocolate and Win £500 🍫🍫",27193,15,0,15,0.0006,27178,7812,5848,0.2463,3435,633,490,0.018,0.0838,59,0.0022,0.9994,0.0,0.0006,2,0.0001,[213],[210]
2072,Adstart Media - McDonalds (Nov25) (batched),97,98,250 Mcdonalds Via Your Freebie Style,2025-11-13,0.0,contact.FIRSTNAME }} Your Mcdonalds Entry Needs Confirmation,30039,20,4,16,0.0007,30019,6943,4966,0.1842,3063,1603,1142,0.038,0.23,56,0.0019,0.9993,0.0001,0.0005,2,0.0001,[97],[98]
2077,Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-11-13,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",12899,7,0,7,0.0005,12892,3449,2463,0.22,1695,226,138,0.0107,0.0559999999999999,34,0.0026,0.9995,0.0,0.0005,1,0.0001,"[103, 169, 171, 179, 194]",[94]
2078,ForYouPromo (FRST Media) - Nike (Apr25),97,"89,206",Free Nike Products Via Your Freebie Style,2025-11-14,372.31,"contact.FIRSTNAME | default : ""Hey "" }} Nike product tester wanted",27380,11,5,6,0.0004,27369,4668,3375,0.1445,4009,673,456,0.0167,0.1351,53,0.0019,0.9996,0.0002,0.0002,1,0.0,[97],"[89, 206]"
2085,FreeClub £50 B&M (Jul25),"97,193","157,225",50 B&M Via Your Freebie Style,2025-11-15,0.0,contact.FIRSTNAME | default : 'Hello'}} weekly £50 B&M Gift Card giveaway!,18416,9,4,5,0.0005,18407,3365,2465,0.1598,2980,743,526,0.0286,0.2134,44,0.0024,0.9995,0.0002,0.0003,2,0.0001,"[97, 193]","[157, 225]"
2087,HeyPiggy (Jul25 Creative),"97,161","226,149",Paypal Cash Via Your Freebie Style,2025-11-15,475.5,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,25034,33,5,28,0.0013,25001,5356,4064,0.1815,2615,659,435,0.0174,0.107,41,0.0016,0.9987,0.0002,0.0011,0,0.0,"[97, 161]","[226, 149]"
2088,Little Star Media - Super Free Bingo (April25) (Batched),97,"94,183,138",Your Freebie Style,2025-11-15,0.0,"contact.FIRSTNAME | default : ""Hey ""}} here’s your 10 free spins!",15588,11,3,8,0.0007,15577,2511,1873,0.1344,1636,215,159,0.0102,0.0849,35,0.0022,0.9993,0.0002,0.0005,1,0.0001,[97],"[94, 183, 138]"
2090,Leadscale Labs - Survey Spotter (Mar25 creative),"97,193","98,130,190",Get Paid Via Your Freebie Style,2025-11-16,502.51,contact.FIRSTNAME }} choose a payment method,26972,20,0,20,0.0007,26952,3337,2535,0.1114,4199,395,307,0.0113999999999999,0.1211,57,0.0021,0.9993,0.0,0.0007,2,0.0001,"[97, 193]","[98, 130, 190]"
2091,Clickwork7 - Custard (May25) (Batched),97,"147,126",Get £2 Via Your Freebie Style,2025-11-16,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Top pick: Claim your £2 bonus",14451,7,0,7,0.0005,14444,2046,1539,0.1256,2195,126,89,0.0062,0.0578,29,0.002,0.9995,0.0,0.0005,0,0.0,[97],"[147, 126]"
2094,SB Digital - Captain Free Spins (HTML) (Batch Send),"YFS active,","94,185",120 Spins Via Your Freebie Style,2025-11-16,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 120 Free Spins!",14611,7,1,6,0.0005,14604,3256,2481,0.1959,1939,294,171,0.0116999999999999,0.0689,50,0.0034,0.9995,0.0001,0.0004,1,0.0001,[],"[94, 185]"
2089,Little Star Media - Super Free Slots (red design) (batched),"YFS 2 weeks,YFS active","94,184,111",Your Freebie Style,2025-11-17,663.85,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",17897,8,0,8,0.0004,17889,3720,2810,0.1737999999999999,1725,166,111,0.0062,0.0395,28,0.0016,0.9996,0.0,0.0004,1,0.0001,[],"[94, 184, 111]"
2092,YouSweep - Tesco (Sep25),"YFS 1 week,YFS 2 weeks,193",177,100 Tesco Via Your Freebie Style,2025-11-17,0.0,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,37564,18,4,14,0.0005,37546,8139,6036,0.1876,5375,1346,942,0.0250999999999999,0.1561,59,0.0016,0.9995,0.0001,0.0004,6,0.0002,[193],[177]
2093,FreeClub £25 ASDA (Aug25) (SUBT Excl),"97,193","199,224",25 Asda Via Your Freebie Style,2025-11-17,0.0,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,23295,7,1,6,0.0003,23288,3697,2769,0.1415,3720,753,582,0.025,0.2102,50,0.0021,0.9997,0.0,0.0003,2,0.0001,"[97, 193]","[199, 224]"
2076,Win A Million (Cascade),50,Unknown,Become A Millionaire Via Your Freebie Style,2025-11-18,566.24,contact.FIRSTNAME }} 5 chances to become a Millionaire each week,17045,5,0,5,0.0003,17040,4444,3213,0.2178,2286,319,197,0.0116,0.0613,24,0.0014,0.9997,0.0,0.0003,3,0.0002,[50],[]
2095,Veneficus - Pick My Postcode (Batched),"97,193","132,98",Postcode Winner At Your Freebie Style,2025-11-18,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",36153,14,1,13,0.0004,36139,5876,4390,0.1432,5475,1333,1023,0.0283,0.233,61,0.0017,0.9996,0.0,0.0004,1,0.0,"[97, 193]","[132, 98]"
2096,Adstart Media - iPhone 17 (Nov25),"YFS active,YFS 1 week,YFS 2 weeks,172",Unknown,Iphone 17 Via Your Freebie Style,2025-11-18,0.0,contact.FIRSTNAME }} Your iPhone 17 Entry Needs Confirmation,30799,26,4,22,0.0008,30773,6758,4903,0.1862,4442,1316,878,0.0285,0.1791,66,0.0021,0.9992,0.0001,0.0007,5,0.0002,[172],[]
