campaign_id,Campaign Name,audience_segment_a,audience_segment_b,Name from,Sending date,Daily revenue,Subject,Sent,Non delivered,Hard bounces,Soft bounces,Non delivered rate,Delivered,Total opens,Opens,Trackable open rate,Apple MPP Opens,Total clicked,Clicked,Click rate,Click-to-Open rate,Unsubscribed,Unsubscription rate,Delivered rate,Hard Bounces rate,Soft Bounces rate,Complaints,Complaints rate,Audience Segment A IDs,Audience Segment B IDs
1975,YFS - Redirect - HeyPiggy (Jul25 Creative) (New Redirect Link),"YFS active,YFS 1 week,YFS 2 weeks,YFS 4 weeks","149,71",Paypal Cash Via Your Freebie Style,2025-10-18,599.65,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,26219,14,2,12,0.0005,26205,6873,4771,0.20120000000000002,2498,1269,852,0.0325,0.17859999999999998,50,0.0019,0.9995,0.0001,0.0005,1,0.0,[],"[149, 71]"
1976,YFS - Redirect - ForYouPromo (FRST Media) - Nike (Apr25) (Batched),"YFS 1 week,150","89,206",Test Nike Products Via Your Freebie Style,2025-10-18,0.0,"contact.FIRSTNAME | default : ""Hey "" }} Nike product tester wanted",20464,8,2,6,0.0004,20456,6585,4861,0.26739999999999997,2274,881,542,0.0265,0.1115,53,0.0026,0.9995999999999999,0.0001,0.0003,0,0.0,[150],"[89, 206]"
1968,YFS - Redirect - Search proessionals - squirl (Aug25) (Batched),96,"98,145",New Task Via Your Freebie Style,2025-10-19,538.77,contact.FIRSTNAME }} Get Your £3 FREE – A New Task Is Waiting For You!,35244,22,5,17,0.0006,35222,4410,3366,0.1119,5143,309,216,0.0060999999999999995,0.0642,53,0.0015,0.9994,0.0001,0.0005,3,0.0001,[96],"[98, 145]"
1977,YFS - Redirect - YouSweep - Paypal,"YFS 1 week,YFS 2 weeks,97","187,71",Prepaid Paypal Via Your Freebie Style,2025-10-19,0.0,contact.FIRSTNAME }} Your £100 Paypal Card Entry Needs Confirmation,31377,34,6,28,0.0011,31343,8327,5890,0.2102,3316,1669,1087,0.0347,0.18460000000000001,107,0.0034000000000000002,0.9989,0.0002,0.0009,2,0.0001,[97],"[187, 71]"
1932,YFS - Redirect - Sovendus - Free Vouchers - (Cascade),"97,150,161,170,175",176,2 Vouchers Available Via Your Freebie Style,2025-10-20,651.41,contact.FIRSTNAME }} A Special Thank You + 2 Free Vouchers Inside!,67844,28,2,26,0.0004,67816,21019,15383,0.26489999999999997,9737,3501,2656,0.0392,0.1727,209,0.0031,0.9995999999999999,0.0,0.0004,7,0.0001,"[97, 150, 161, 170, 175]",[176]
1961,YFS - Redirect - FreeClub £25 ASDA (Aug25) (SUBT Excl) (Batched),150,"89,182",25 Asda Via Your Freebie Style,2025-10-20,0.0,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,13270,15,1,14,0.0011,13255,6789,4766,0.39899999999999997,1309,981,699,0.0527,0.1467,36,0.0027,0.9989,0.0001,0.0011,0,0.0,[150],"[89, 182]"
1969,YFS - Redirect - Win A Million,194,,Become A Millionaire Via Your Freebie Style,2025-10-20,0.0,contact.FIRSTNAME }} Play from 50p for your chance to be a Millionaire,10045,5,0,5,0.0005,10040,3292,2316,0.2681,1401,224,133,0.0132,0.0574,37,0.0037,0.9995,0.0,0.0005,0,0.0,[194],[]
1982,YFS - Redirect - My Happy Street,"YFS 4 weeks,97",207,Lucky Street At Your Freebie Style,2025-10-20,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Enter your postcode to get started",26873,11,0,11,0.0004,26862,5595,4107,0.1783,3827,647,423,0.015700000000000002,0.10300000000000001,58,0.0022,0.9995999999999999,0.0,0.0004,2,0.0001,[97],[207]
1984,YFS - Redirect - Fluent - RewardsGiant £750 Tesco,193,163,Tesco Reward Via Your Freebie Style,2025-10-21,456.05,contact.FIRSTNAME }}Get a Tesco Reward,33530,27,0,27,0.0008,33503,8301,6014,0.2107,4958,1189,855,0.0255,0.1422,75,0.0022,0.9992,0.0,0.0008,0,0.0,[193],[163]
1985,YFS - Redirect - Veneficus - Pick My Postcode (Batched),"150,194","98,132",Postcode Winner At Your Freebie Style,2025-10-21,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",15916,3,0,3,0.0002,15913,8392,5709,0.40090000000000003,1672,1924,1303,0.0819,0.22820000000000001,53,0.0033,0.9998,0.0,0.0002,2,0.0001,"[150, 194]","[98, 132]"
1986,YFS - Redirect - FreeClub £50 B&M (Jul25),"150,194","182,157",50 B&M Via Your Freebie Style,2025-10-22,607.41,contact.FIRSTNAME | default : 'Hello'}} weekly £50 B&M Gift Card giveaway!,17097,7,0,7,0.0004,17090,8640,6262,0.4168,2066,925,644,0.0377,0.10279999999999999,51,0.003,0.9995999999999999,0.0,0.0004,0,0.0,"[150, 194]","[182, 157]"
1987,YFS - Redirect - Leadscale Labs - Survey Spotter (Mar25 creative),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,","98,130",Get Paid Via Your Freebie Style,2025-10-22,0.0,contact.FIRSTNAME }} choose a payment method,29894,25,1,24,0.0008,29869,4566,3338,0.1305,4290,641,450,0.0151,0.1348,80,0.0027,0.9992,0.0,0.0008,0,0.0,[],"[98, 130]"
1958,YFS - Redirect - Clickwork7 - Custard (May25) (Batched),96,"147,98",Free £2 Via Your Freebie Style,2025-10-23,511.78,"contact.FIRSTNAME | default : ""Hello"" }} Top pick: Claim your £2 bonus",35277,36,2,34,0.001,35241,5130,3898,0.12300000000000001,3553,468,315,0.0089,0.0808,63,0.0018,0.9990000000000001,0.0001,0.001,1,0.0,[96],"[147, 98]"
1989,YFS - Redirect - Best New Spins (Apr25) (Batched),"YFS 2 week,194","94,208",Your Freebie Style,2025-10-23,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your 100 Free Spins + No Deposit Offer Awaits!",13441,5,1,4,0.0004,13436,2729,1995,0.16399999999999998,1273,144,116,0.0086,0.0581,30,0.0022,0.9995999999999999,0.0001,0.0003,1,0.0001,[194],"[94, 208]"
1972,YFS - Redirect - SB Digital - Captain Free Spins (HTML) (Cascade),97,"94,185,216",120 Spins Via Your Freebie Style,2025-10-24,570.0,"contact.FIRSTNAME | default : ""Hey "" }} 120 Free Spins!",36853,13,6,7,0.0004,36840,5570,4280,0.1307,4102,306,219,0.0059,0.0512,109,0.003,0.9995999999999999,0.0002,0.0002,2,0.0001,[97],"[94, 185, 216]"
1973,YFS - Redirect - Little Star Media - Super Free Bingo (April25) (Casacde),97,"94,183,138",Your Freebie Style,2025-10-24,0.0,"contact.FIRSTNAME | default : ""Hey ""}} here’s your 10 free spins!",37776,49,38,11,0.0013,37727,5539,4251,0.1267,4180,413,288,0.0076,0.0677,57,0.0015,0.9987,0.001,0.0003,1,0.0,[97],"[94, 183, 138]"
1990,YFS - Redirect - ForYouPromo (FRST Media) - Nike (Apr25) (Batched),97,"89,206",Test Nike Products Via Your Freebie Style,2025-10-24,0.0,"contact.FIRSTNAME | default : ""Hey "" }} Nike product tester wanted",32918,11,0,11,0.0003,32907,5618,4112,0.14550000000000002,4643,924,686,0.0208,0.1668,73,0.0022,0.9997,0.0,0.0003,0,0.0,[97],"[89, 206]"
1991,YFS - Redirect - Veneficus - Pick My Postcode (Batched),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,","98,132",Postcode Winner At Your Freebie Style,2025-10-24,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",26133,11,2,9,0.0004,26122,2352,1891,0.0808,2712,531,446,0.0171,0.2359,79,0.003,0.9995999999999999,0.0001,0.0003,2,0.0001,[],"[98, 132]"
1992,YFS - Redirect - Magnetise - Omaze House Draw (Oct25),200,,Omaze Via Your Freebie Style,2025-10-24,0.0,contact.FIRSTNAME | default : 'Hello' }} You Could Win This £4m House – Enter Before 26th October,6043,3,0,3,0.0005,6040,1927,1341,0.2602,887,200,158,0.0262,0.11779999999999999,9,0.0015,0.9995,0.0,0.0005,0,0.0,[200],[]
1993,YFS - Redirect - Magnetise - Prize Genie (batched),194,"98,201",Tax Free Cash Via Your Freebie Style,2025-10-25,606.06,contact.FIRSTNAME | default : 'Hello' }} £1000 in tax-free cash up grabs,9384,36,0,36,0.0038,9348,2571,1813,0.2271,1366,127,89,0.0095,0.049100000000000005,12,0.0013,0.9962000000000001,0.0,0.0038,1,0.0001,[194],"[98, 201]"
1994,YFS - Redirect - Better Collective - Free Spins King (Batched),"92,171,194","94,212",Your Freebie Style,2025-10-25,0.0,"contact.FIRSTNAME | default : """" }} 🎰 Up to 150 Free Spins Are Waiting: Claim Your Deals!",10123,2,0,2,0.0002,10121,2883,2140,0.23579999999999998,1047,84,69,0.0068000000000000005,0.0322,29,0.0029,0.9998,0.0,0.0002,0,0.0,"[92, 171, 194]","[94, 212]"
1996,YFS - Redirect - YouSweep - Tesco (Sep25),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,",177,100 Tesco Via Your Freebie Style,2025-10-25,0.0,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,28076,19,0,19,0.0007000000000000001,28057,6255,4368,0.18109999999999998,3933,1524,1046,0.0373,0.2395,83,0.003,0.9993000000000001,0.0,0.0007000000000000001,2,0.0001,[],[177]
2000,YFS - Redirect - Adstart Media - ALDI (Jul25) (batched),217,151,250 Aldi Via Your Freebie Style,2025-10-25,0.0,contact.FIRSTNAME }} Your ALDI Gift Card Entry Needs Confirmation,13712,12,2,10,0.0009,13700,3993,2755,0.22899999999999998,1672,673,484,0.0353,0.1757,18,0.0013,0.9991,0.0001,0.0007000000000000001,0,0.0,[217],[151]
1995,YFS - Redirect - Gaming Redirect (Sep25) (batched),"YFS active,172",94,Bonus Found Via Your Freebie Style,2025-10-26,612.45,contact.FIRSTNAME }} 🔔 claim a welcome bonus,22789,59,0,59,0.0026,22730,5593,4155,0.2132,3238,814,572,0.0252,0.1377,48,0.0021,0.9974,0.0,0.0026,0,0.0,[172],[94]
1997,YFS - Redirect - FreeClub £25 ASDA (Aug25) (SUBT Excl),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,","89,182",25 Asda Via Your Freebie Style,2025-10-26,0.0,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,21269,7,3,4,0.0003,21262,4832,3511,0.19260000000000002,3028,1107,751,0.0353,0.2139,43,0.002,0.9997,0.0001,0.0002,1,0.0,[],"[89, 182]"
2001,YFS - Redirect - Adstart Media - iPhone 16 (July25) (Batched),217,146,Iphone 16 Via Your Freebie Style,2025-10-26,0.0,contact.FIRSTNAME }} Your iPhone 16 Entry Needs Confirmation,12551,13,0,13,0.001,12538,4151,2758,0.2504,1523,948,552,0.044000000000000004,0.20010000000000003,24,0.0019,0.9990000000000001,0.0,0.001,0,0.0,[217],[146]
1928,YFS - Redirect - Gaming Redirect (Sep25) (cascade),180,"94,171",Bonus Found Via Your Freebie Style,2025-10-27,628.9,contact.FIRSTNAME }} It's time to claim a welcome bonus,70594,413,1,412,0.0059,70181,11703,8883,0.14300000000000002,8049,901,657,0.009399999999999999,0.07400000000000001,197,0.0028000000000000004,0.9941,0.0,0.0058,5,0.0001,[180],"[94, 171]"
1998,YFS - Redirect - ForYouPromo (FRST Media) - Test and Keep Milka samples (With Email PrePop),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,","144,89",Milka Samples Via Your Freebie Style,2025-10-27,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Your Milka Testing Kit is Waiting",26910,18,4,14,0.0007000000000000001,26892,4961,3581,0.1548,3759,991,704,0.0262,0.1966,85,0.0032,0.9993000000000001,0.0001,0.0005,3,0.0001,[],"[144, 89]"
1999,YFS - Redirect - Fluent - RewardsGiant £100 Cash (Oct25),150,"189,163",100 Cash Via Your Freebie Style,2025-10-27,0.0,contact.FIRSTNAME }} claim your £100 reward,18123,8,2,6,0.0004,18115,8401,6016,0.3729,1984,869,572,0.0316,0.0951,44,0.0024,0.9995999999999999,0.0001,0.0003,1,0.0001,[150],"[189, 163]"
2003,YFS - Redirect - Gaming Redirect (Sep25) (batched),"YFS active,172",94,Bonus Found Via Your Freebie Style,2025-10-28,467.68,contact.FIRSTNAME }} 🔔 claim a welcome bonus,22959,19,1,18,0.0008,22940,6118,4458,0.22649999999999998,3260,793,569,0.0248,0.1276,82,0.0036,0.9992,0.0,0.0008,2,0.0001,[172],[94]
2004,YFS - Redirect - Search professionals - squirl (July25),117,"98,145",3 Via Your Freebie Style,2025-10-28,484.16,"contact.FIRSTNAME | default : ""Hello"" }} Your £3 welcome bonus is waiting",19383,25,14,11,0.0013,19358,2278,1664,0.1014,2941,302,231,0.011899999999999999,0.1388,56,0.0029,0.9987,0.0007000000000000001,0.0006,1,0.0001,[117],"[98, 145]"
2007,YFS - Redirect - LoudingAds - Spin House,"92,171,194",94,Your Freebie Style,2025-10-29,0.0,"contact.FIRSTNAME | default : """" }} 🎰 30 free spins + 400% bonus",13269,3,0,3,0.0002,13266,3522,2576,0.22440000000000002,1788,166,70,0.0053,0.027200000000000002,23,0.0017000000000000001,0.9998,0.0,0.0002,1,0.0001,"[92, 171, 194]",[94]
2015,YFS - Redirect - Fluent - RewardsGiant £750 Xmas Cash (Oct25),96,163,750 Xmas Cash Via Your Freebie Style,2025-10-29,0.0,contact.FIRSTNAME }} Did you pay with cash recently? You might be able to earn £750!,35867,36,0,36,0.001,35831,9028,6547,0.2155,5457,1684,1284,0.0358,0.1961,105,0.0029,0.9990000000000001,0.0,0.001,2,0.0001,[96],[163]
2020,YFS - Redirect - Little Star Media - Super Free Slots (red design) (batched),"171,200","94,184",Your Freebie Style,2025-10-29,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",6590,1,1,0,0.0002,6589,1823,1256,0.21309999999999998,696,128,97,0.0147,0.07719999999999999,19,0.0029,0.9998,0.0002,0.0,0,0.0,"[171, 200]","[94, 184]"
2006,YFS - Redirect - Veneficus - Pick My Postcode (Batched),161,132,Postcode Winner At Your Freebie Style,2025-10-30,505.82,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",37780,12,1,11,0.0003,37768,8433,6258,0.1956,5773,1357,1034,0.0274,0.16519999999999999,54,0.0014000000000000002,0.9997,0.0,0.0003,1,0.0,[161],[132]
2019,YFS - Redirect - FreeClub £50 B&M (Jul25),96,"157,182",50 B&M Via Your Freebie Style,2025-10-30,0.0,contact.FIRSTNAME | default : 'Hello'}} weekly £50 B&M Gift Card giveaway!,27840,12,1,11,0.0004,27828,5625,4157,0.1751,4088,890,656,0.0236,0.1578,56,0.002,0.9995999999999999,0.0,0.0004,2,0.0001,[96],"[157, 182]"
2021,YFS - Redirect - Question Newsletter,",96,97,117,161,170",218,Freebie Alert Via Your Freebie Style,2025-10-30,0.0,"contact.FIRSTNAME | default : ""Hey "" }} Quick Response Needed: Choose your freebie!",34593,107,13,94,0.0031,34486,9348,7492,0.2452,3934,396,256,0.0074,0.0342,145,0.0042,0.9969,0.0004,0.0027,1,0.0,"[96, 97, 117, 161, 170]",[218]
1988,YFS - Redirect - Sovendus - Free Vouchers - (Cascade),"97,161",176,2 Vouchers Available Via Your Freebie Style,2025-10-31,407.38,contact.FIRSTNAME }} A Special Thank You + 2 Free Vouchers Inside!,56949,39,2,38,0.0007000000000000001,56910,15197,11200,0.2311,8445,2870,2222,0.039,0.1984,174,0.0031,0.9993000000000001,0.0,0.0007000000000000001,2,0.0,"[97, 161]",[176]
2005,YFS - Redirect - Win A Million (batched 5 days),193,,Become A Millionaire Via Your Freebie Style,2025-10-31,0.0,contact.FIRSTNAME }} Play from 50p for your chance to be a Millionaire,35782,17,0,17,0.0005,35765,7126,5390,0.1757,5090,288,211,0.0059,0.0391,66,0.0018,0.9995,0.0,0.0005,1,0.0,[193],[]
2023,YFS - Redirect - HeyPiggy (Jul25 Creative) (New Redirect Link),"YFS Active,YFS 1 week,YFS 2 weeks,193","71,149",Paypal Cash Via Your Freebie Style,2025-10-31,0.0,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,36317,17,0,17,0.0005,36300,10288,7349,0.2284,4124,1470,1005,0.0277,0.1368,60,0.0017000000000000001,0.9995,0.0,0.0005,3,0.0001,[193],"[71, 149]"
2024,YFS - Redirect - Hatchster Ltd - Lotto Social (Batched Send),"YFS active,179,194,200",94,10 Millionaires Via Your Freebie Style,2025-10-31,0.0,"contact.FIRSTNAME | default : ""Hello"" }}HUGE Jackpot Tonight Get 10 Tickets for £1",16336,8,1,7,0.0005,16328,3342,2484,0.1773,2314,140,90,0.0055000000000000005,0.0362,34,0.0021,0.9995,0.0001,0.0004,1,0.0001,"[179, 194, 200]",[94]
2029,YFS - Redirect - Clickwork7 - Custard (May25) (Batched),150,"98,147,182",Get £2 Via Your Freebie Style,2025-11-01,438.92,"contact.FIRSTNAME | default : ""Hello"" }} Top pick: Claim your £2 bonus",17006,2,1,1,0.0001,17004,6894,5389,0.35719999999999996,1918,225,145,0.0085,0.0269,31,0.0018,0.9998999999999999,0.0001,0.0001,1,0.0001,[150],"[98, 147, 182]"
2030,YFS - Redirect - YouSweep - Paypal,"YFS 1 week,YFS 2 weeks,193","71,187",Prepaid Paypal Via Your Freebie Style,2025-11-01,0.0,contact.FIRSTNAME }} Your £100 Paypal Card Entry Needs Confirmation,35929,15,1,14,0.0004,35914,10084,7261,0.2289,4188,1867,1186,0.033,0.16329999999999997,90,0.0025,0.9995999999999999,0.0,0.0004,3,0.0001,[193],"[71, 187]"
2031,YFS - Redirect - ForYouPromo (FRST Media) - Nike (Apr25),97,"89,206",Free Nike Products Via Your Freebie Style,2025-11-02,486.59,"contact.FIRSTNAME | default : ""Hey "" }} Nike product tester wanted",29331,10,0,10,0.0003,29321,4489,3385,0.1352,4282,680,470,0.016,0.1388,81,0.0028000000000000004,0.9997,0.0,0.0003,1,0.0,[97],"[89, 206]"
2032,YFS - Redirect - Adstart Media - iPhone 16 (July25) (Batched),194,146,Iphone 16 Via Your Freebie Style,2025-11-02,0.0,contact.FIRSTNAME }} Your iPhone 16 Entry Needs Confirmation,9943,2,0,2,0.0002,9941,3955,2523,0.3005,1546,899,568,0.0571,0.22510000000000002,42,0.0042,0.9998,0.0,0.0002,1,0.0001,[194],[146]
2027,YFS - Redirect - Best New Spins (Apr25) (Batched),"YFS active,YFS 1 week","94,208",Your Freebie Style,2025-11-03,551.56,"contact.FIRSTNAME | default : ""Hello"" }} Your 100 Free Spins + No Deposit Offer Awaits!",17792,4,2,2,0.0002,17788,3350,2561,0.1593,1710,158,109,0.0060999999999999995,0.0426,34,0.0019,0.9998,0.0001,0.0001,1,0.0001,[],"[94, 208]"
2028,YFS - Redirect - Fluent - RewardsGiant £750 Xmas Cash (Oct25),96,"163,221",Christmas Cash Via Your Freebie Style,2025-11-03,0.0,contact.FIRSTNAME }} Get £750 in Time for Christmas! 🎄,34581,24,0,24,0.0007000000000000001,34557,5578,4162,0.1416,5156,608,493,0.0143,0.1185,65,0.0019,0.9993000000000001,0.0,0.0007000000000000001,2,0.0001,[96],"[163, 221]"
2034,YFS - Redirect - Little Star Media - Super Free Bingo (April25) (Batched),97,"94,183,138",Your Freebie Style,2025-11-03,0.0,"contact.FIRSTNAME | default : ""Hey ""}} here’s your 10 free spins!",19198,5,0,5,0.0003,19193,3365,2550,0.1478,1935,191,146,0.0076,0.057300000000000004,49,0.0026,0.9997,0.0,0.0003,0,0.0,[97],"[94, 183, 138]"
2035,YFS - Redirect - LoudingAds - Spin House,"92,171,179,194",94,Your Freebie Style,2025-11-04,491.66,"contact.FIRSTNAME | default : """" }} 🎰 30 free spins + 400% bonus",15355,20,0,20,0.0013,15335,4668,3431,0.2568,1972,115,78,0.0051,0.0227,37,0.0024,0.9987,0.0,0.0013,3,0.0002,"[92, 171, 179, 194]",[94]
2036,YFS - Redirect - FreeClub £25 ASDA (Aug25) (SUBT Excl),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,","89,182,199",25 Asda Via Your Freebie Style,2025-11-04,0.0,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,20852,10,1,9,0.0005,20842,4500,3244,0.1812,2935,859,656,0.0315,0.2022,50,0.0024,0.9995,0.0,0.0004,2,0.0001,[],"[89, 182, 199]"
2037,YFS - Redirect - Win A Million,"YFS Active,",,Become A Millionaire Via Your Freebie Style,2025-11-04,0.0,contact.FIRSTNAME }} 5 chances to become a Millionaire each week,14735,8,0,8,0.0005,14727,3946,2880,0.2253,1943,254,181,0.0123,0.06280000000000001,28,0.0019,0.9995,0.0,0.0005,1,0.0001,[],[]
2025,YFS - Redirect - Sovendus - Free Vouchers(Non Engaged) - (Cascade),219,,2 Vouchers Via Your Freebie Style,2025-11-05,650.4,contact.FIRSTNAME }} A Special Thank You + 2 Free Vouchers Inside!,19787,18,2,16,0.0009,19769,5150,4011,0.225,1945,416,336,0.017,0.08380000000000001,108,0.0055000000000000005,0.9991,0.0001,0.0008,1,0.0001,[219],[]
2040,YFS - Redirect - My Happy Street,97,207,Lucky Street At Your Freebie Style,2025-11-05,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Enter your postcode to get started",31766,16,0,16,0.0005,31750,6055,4377,0.16140000000000002,4638,608,424,0.0134,0.0969,82,0.0026,0.9995,0.0,0.0005,3,0.0001,[97],[207]
2041,YFS - Redirect - Adstart Media - iPhone 16 (July25) (Batched),"YFS active,YFS 1 week,YFS 2 weeks,172","146,222",Iphone 16 Via Your Freebie Style,2025-11-05,0.0,contact.FIRSTNAME }} Your iPhone 16 Entry Needs Confirmation,19688,9,0,9,0.0005,19679,5890,3809,0.2259,2815,800,557,0.028300000000000002,0.1462,64,0.0033,0.9995,0.0,0.0005,4,0.0002,[172],"[146, 222]"
2008,YFS - Redirect - Gaming Redirect (Sep25) (batched),193,"94,171",Bonus Found Via Your Freebie Style,2025-11-06,585.23,contact.FIRSTNAME }} 🔔 claim a welcome bonus,34441,56,0,56,0.0016,34385,6848,5265,0.1793,5016,557,415,0.0121,0.0788,68,0.002,0.9984000000000001,0.0,0.0016,3,0.0001,[193],"[94, 171]"
2054,YFS - Redirect - YouSweep - Tesco (Sep25),"YFS 1 week,YFS 2 weeks,193",177,100 Tesco Via Your Freebie Style,2025-11-06,0.0,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,37649,39,3,36,0.001,37610,8174,5928,0.1843,5453,1418,976,0.026000000000000002,0.1646,84,0.0022,0.9990000000000001,0.0001,0.001,3,0.0001,[193],[177]
2058,YFS - Redirect - SB Digital - Captain Free Spins (HTML) (Batch Send),194,"94,185",120 Spins Via Your Freebie Style,2025-11-06,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 120 Free Spins!",9792,0,0,0,0.0,9792,2209,1607,0.1935,1485,243,165,0.0169,0.1027,39,0.004,1.0,0.0,0.0,2,0.0002,[194],"[94, 185]"
1983,YFS - Redirect - Crumb - Pet Tag,194,,Free Pet Tag Via Your Freebie Style,2025-11-07,428.72,contact.FIRSTNAME }} Free Smart Pet Tag! Only £3 delivery,10182,0,0,0,0.0,10182,2386,1753,0.203,1548,65,36,0.0034999999999999996,0.020499999999999997,16,0.0016,1.0,0.0,0.0,1,0.0001,[194],[]
2055,YFS - Redirect - FreeClub £25 ASDA (Aug25) (SUBT Excl),"YFS active,","182,199",25 Asda Via Your Freebie Style,2025-11-07,0.0,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,11409,2,0,2,0.0002,11407,3494,2407,0.2427,1488,605,425,0.0373,0.1766,9,0.0008,0.9998,0.0,0.0002,0,0.0,[],"[182, 199]"
2056,YFS - Redirect - Fluent - RewardsGiant £750 Xmas Cash (Oct25),"YFS 1 week,YFS 2 weeks,172",163,Christmas Cash Via Your Freebie Style,2025-11-07,0.0,contact.FIRSTNAME }} Get £750 in Time for Christmas! 🎄,25546,25,2,23,0.001,25521,5765,4160,0.19210000000000002,3863,727,567,0.0222,0.1363,47,0.0018,0.9990000000000001,0.0001,0.0009,5,0.0002,[172],[163]
2026,YFS - Redirect - Sovendus - Free Vouchers(Engaged) - (Cascade),170,220,2 Vouchers Via Your Freebie Style,2025-11-08,489.75,contact.FIRSTNAME }} A Special Thank You + 2 Free Vouchers Inside!,43731,30,2,28,0.0007000000000000001,43701,9192,6952,0.1873,6584,1172,927,0.0212,0.1333,92,0.0021,0.9993000000000001,0.0,0.0006,2,0.0,[170],[220]
2059,YFS - Redirect - Adstart Media - ALDI (Jul25) (batched),175,"151,98",250 Aldi Via Your Freebie Style,2025-11-08,0.0,contact.FIRSTNAME }} Your ALDI Gift Card Entry Needs Confirmation,37956,18,1,17,0.0005,37938,6412,4634,0.14400000000000002,5748,1247,849,0.022400000000000003,0.1832,77,0.002,0.9995,0.0,0.0004,4,0.0001,[175],"[151, 98]"
2065,YFS - Redirect - FreeClub £50 B&M (Jul25),150,"182,157",50 B&M Via Your Freebie Style,2025-11-08,0.0,contact.FIRSTNAME | default : 'Hello'}} weekly £50 B&M Gift Card giveaway!,16595,7,0,7,0.0004,16588,9639,6909,0.46590000000000004,1758,975,664,0.04,0.09609999999999999,56,0.0034000000000000002,0.9995999999999999,0.0,0.0004,2,0.0001,[150],"[182, 157]"
2060,YFS - Redirect - HeyPiggy (Jul25 Creative),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,172","71,149",Paypal Cash Via Your Freebie Style,2025-11-09,418.61,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,27987,14,1,13,0.0005,27973,7789,5507,0.2218,3144,1171,815,0.0291,0.14800000000000002,94,0.0034000000000000002,0.9995,0.0,0.0005,4,0.0001,[172],"[71, 149]"
2022,YFS - Redirect - Leadscale Labs - Survey Spotter (Mar25 creative),"YFS 1 week,YFS 2 weeks,193","98,130",Get Paid Via Your Freebie Style,2025-11-10,526.41,contact.FIRSTNAME }} choose a payment method,34837,18,2,16,0.0005,34819,5657,4252,0.1438,5248,674,503,0.0144,0.1183,61,0.0018,0.9995,0.0001,0.0005,2,0.0001,[193],"[98, 130]"
2061,YFS - Redirect - Gaming Redirect (Sep25) (batched),223,94,New Bonus Found Via Your Freebie Style,2025-11-10,0.0,contact.FIRSTNAME }} 🔔 Check out what's new today...,30677,17,0,17,0.0006,30660,5866,4458,0.17010000000000003,4447,499,367,0.012,0.0823,48,0.0016,0.9994,0.0,0.0006,2,0.0001,[223],[94]
2062,YFS - Redirect - Fluent - Christmas Reward Available (Batched),"YFS 1 week,YFS 2 weeks,193","189,163",2) Rewards Via Your Freebie Style,2025-11-11,437.5,contact.FIRSTNAME }} Choose your reward to get started,39255,20,2,18,0.0005,39235,9376,6893,0.20600000000000002,5777,1175,860,0.0219,0.12480000000000001,104,0.0027,0.9995,0.0001,0.0005,2,0.0001,[193],"[189, 163]"
2066,YFS - Redirect - ForYouPromo (FRST Media) - Test and Keep Milka samples (With Email PrePop),"YFS Active,YFS 1 week,YFS 2 week,YFS 4 week,","144,89",Milka Samples Via Your Freebie Style,2025-11-11,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Your Milka Testing Kit is Waiting",25252,20,1,19,0.0008,25232,4885,3484,0.16079999999999997,3571,1053,720,0.0285,0.20670000000000002,70,0.0028000000000000004,0.9992,0.0,0.0008,1,0.0,[],"[144, 89]"
